id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,landMark
3143,5 Ave & E 78 St,31,47,40.77632142182271,-73.96427392959595,In Service,1,14,5 Ave & E 78 St,,,,,,false,2020-02-22 10:47:49 AM,
3144,E 81 St & Park Ave,44,46,40.77677702,-73.9590097,In Service,1,2,E 81 St & Park Ave,,,,,,false,2020-02-22 10:49:45 AM,
3145,E 84 St & Park Ave,18,45,40.77862688,-73.95772073,In Service,1,27,E 84 St & Park Ave,,,,,,false,2020-02-22 10:50:12 AM,
3146,E 81 St & 3 Ave,32,47,40.77573034,-73.9567526,In Service,1,15,E 81 St & 3 Ave,,,,,,false,2020-02-22 10:47:30 AM,
3147,E 85 St & 3 Ave,26,39,40.77801203,-73.95407149,In Service,1,13,E 85 St & 3 Ave,,,,,,false,2020-02-22 10:50:27 AM,
3148,E 84 St & 1 Ave,16,31,40.77565541,-73.95068615,In Service,1,15,E 84 St & 1 Ave,,,,,,false,2020-02-22 10:48:31 AM,
3150,E 85 St & York Ave,44,47,40.77536905,-73.94803392,In Service,1,3,E 85 St & York Ave,,,,,,false,2020-02-22 10:48:13 AM,
3151,E 81 St & York Ave,37,43,40.7728384,-73.94989233,In Service,1,6,E 81 St & York Ave,,,,,,false,2020-02-22 10:49:16 AM,
3152,3 Ave & E 71 St,34,42,40.76873687,-73.96119945,In Service,1,8,3 Ave & E 71 St,,,,,,false,2020-02-22 10:46:59 AM,
3154,E 77 St & 3 Ave,15,31,40.77314236,-73.95856158,In Service,1,15,E 77 St & 3 Ave,,,,,,false,2020-02-22 10:49:12 AM,
3156,E 72 St & York Ave,30,37,40.76663814,-73.95348296,In Service,1,5,E 72 St & York Ave,,,,,,false,2020-02-22 10:50:08 AM,
3157,East End Ave & E 86 St,23,27,40.77518615,-73.94446054,In Service,1,4,East End Ave & E 86 St,,,,,,false,2020-02-22 10:48:33 AM,
3158,W 63 St & Broadway,16,31,40.77163851,-73.98261428,In Service,1,14,W 63 St & Broadway,,,,,,false,2020-02-22 10:48:19 AM,
3159,W 67 St & Broadway,14,31,40.77492513,-73.98266566,In Service,1,16,W 67 St & Broadway,,,,,,false,2020-02-22 10:47:49 AM,
3160,Central Park West & W 76 St,6,39,40.77896784,-73.97374737,In Service,1,29,Central Park West & W 76 St,,,,,,false,2020-02-22 10:47:49 AM,
3161,W 76 St & Columbus Ave,47,59,40.7801839724239,-73.97728532552719,In Service,1,12,W 76 St & Columbus Ave,,,,,,false,2020-02-22 10:49:57 AM,
3163,Central Park West & W 68 St,13,43,40.7734066,-73.97782542,In Service,1,29,Central Park West & W 68 St,,,,,,false,2020-02-22 10:48:05 AM,
3164,Columbus Ave & W 72 St,64,67,40.7770575,-73.97898475,In Service,1,3,Columbus Ave & W 72 St,,,,,,false,2020-02-22 10:48:37 AM,
3165,Central Park West & W 72 St,18,51,40.77579376683666,-73.9762057363987,In Service,1,30,Central Park West & W 72 St,,,,,,false,2020-02-22 10:49:06 AM,
3166,Riverside Dr & W 72 St,30,41,40.78057799010334,-73.98562431335449,In Service,1,10,Riverside Dr & W 72 St,,,,,,false,2020-02-22 10:49:31 AM,
3167,Amsterdam Ave & W 73 St,3,55,40.77966809007312,-73.98093044757842,In Service,1,49,Amsterdam Ave & W 73 St,,,,,,false,2020-02-22 10:49:55 AM,
3168,Central Park West & W 85 St,4,31,40.78472675,-73.96961715,In Service,1,27,Central Park West & W 85 St,,,,,,false,2020-02-22 10:50:12 AM,
3169,Riverside Dr & W 82 St,36,39,40.78720869,-73.98128127,In Service,1,3,Riverside Dr & W 82 St,,,,,,false,2020-02-22 10:47:58 AM,
3170,W 84 St & Columbus Ave,19,35,40.78499979,-73.97283406,In Service,1,15,W 84 St & Columbus Ave,,,,,,false,2020-02-22 10:47:05 AM,
3171,Amsterdam Ave & W 82 St,13,39,40.78524672,-73.97667321,In Service,1,26,Amsterdam Ave & W 82 St,,,,,,false,2020-02-22 10:48:40 AM,
3172,W 74 St & Columbus Ave,17,27,40.7785669,-73.97754961,In Service,1,10,W 74 St & Columbus Ave,,,,,,false,2020-02-22 10:49:10 AM,
3173,Riverside Blvd & W 67 St,11,39,40.777507027547976,-73.98888587951659,In Service,1,27,Riverside Blvd & W 67 St,,,,,,false,2020-02-22 10:50:15 AM,
3175,W 70 St & Amsterdam Ave,16,31,40.77748046,-73.98288594,In Service,1,15,W 70 St & Amsterdam Ave,,,,,,false,2020-02-22 10:50:07 AM,
3177,W 84 St & Broadway,52,63,40.7867947,-73.977112,In Service,1,10,W 84 St & Broadway,,,,,,false,2020-02-22 10:48:42 AM,
3178,Riverside Dr & W 78 St,12,39,40.78414472,-73.98362492,In Service,1,26,Riverside Dr & W 78 St,,,,,,false,2020-02-22 10:47:28 AM,
3179,Park Ave & Marcus Garvey Blvd,20,23,40.698617,-73.941342,In Service,1,3,Park Ave & Marcus Garvey Blvd,,,,,,false,2020-02-22 10:47:27 AM,
3184,Paulus Hook,12,14,40.7141454,-74.0335519,In Service,1,2,Paulus Hook,,,,,,false,2020-02-22 10:47:25 AM,
3185,City Hall,14,22,40.7177325,-74.043845,In Service,1,8,City Hall,,,,,,false,2020-02-22 10:46:49 AM,
3186,Grove St PATH,32,42,40.71958611647166,-74.04311746358871,In Service,1,10,Grove St PATH,,,,,,false,2020-02-22 10:47:37 AM,
3187,Warren St,3,22,40.7211236,-74.03805095,In Service,1,19,Warren St,,,,,,false,2020-02-22 10:49:52 AM,
3191,Union St,2,18,40.7182113,-74.0836394,In Service,1,16,Union St,,,,,,false,2020-02-22 10:47:03 AM,
3192,Liberty Light Rail,12,22,40.7112423,-74.0557013,In Service,1,10,Liberty Light Rail,,,,,,false,2020-02-22 10:48:39 AM,
3193,Lincoln Park,7,18,40.7246050998869,-74.07840594649315,In Service,1,11,Lincoln Park,,,,,,false,2020-02-22 10:49:37 AM,
3194,McGinley Square,11,22,40.7253399253558,-74.06762212514877,In Service,1,11,McGinley Square,,,,,,false,2020-02-22 10:49:39 AM,
3195,Sip Ave,19,34,40.73089709786179,-74.06391263008118,In Service,1,15,Sip Ave,,,,,,false,2020-02-22 10:48:53 AM,
3196,Riverview Park,16,18,40.7443187,-74.0439909,In Service,1,2,Riverview Park,,,,,,false,2020-02-22 10:48:29 AM,
3198,Heights Elevator,11,18,40.748715945380226,-74.04044330120087,In Service,1,7,Heights Elevator,,,,,,false,2020-02-22 10:50:19 AM,
3199,Newport Pkwy,6,14,40.7287448,-74.0321082,In Service,1,8,Newport Pkwy,,,,,,false,2020-02-22 10:49:41 AM,
3201,Dey St,8,18,40.737711,-74.066921,In Service,1,10,Dey St,,,,,,false,2020-02-22 10:47:41 AM,
3202,Newport PATH,14,18,40.7272235,-74.0337589,In Service,1,4,Newport PATH,,,,,,false,2020-02-22 10:49:49 AM,
3203,Hamilton Park,11,26,40.727595966,-74.044247311,In Service,1,15,Hamilton Park,,,,,,false,2020-02-22 10:48:58 AM,
3205,JC Medical Center,13,22,40.71653978099194,-74.0496379137039,In Service,1,9,JC Medical Center,,,,,,false,2020-02-22 10:46:51 AM,
3206,Hilltop,25,26,40.7311689,-74.0575736,In Service,1,1,Hilltop,,,,,,false,2020-02-22 10:50:06 AM,
3207,Oakland Ave,23,26,40.7376037,-74.0524783,In Service,1,3,Oakland Ave,,,,,,false,2020-02-22 10:48:12 AM,
3209,Brunswick St,7,22,40.7241765,-74.0506564,In Service,1,15,Brunswick St,,,,,,false,2020-02-22 10:47:01 AM,
3210,Pershing Field,4,18,40.742677141,-74.051788633,In Service,1,14,Pershing Field,,,,,,false,2020-02-22 10:48:01 AM,
3211,Newark Ave,0,22,40.72152515,-74.046304543,In Service,1,22,Newark Ave,,,,,,false,2020-02-22 10:48:20 AM,
3212,Christ Hospital,20,22,40.734785818,-74.050443636,In Service,1,1,Christ Hospital,,,,,,false,2020-02-22 10:48:33 AM,
3213,Van Vorst Park,22,22,40.71848892,-74.047726625,In Service,1,0,Van Vorst Park,,,,,,false,2020-02-22 10:48:32 AM,
3214,Essex Light Rail,15,22,40.7127742,-74.0364857,In Service,1,7,Essex Light Rail,,,,,,false,2020-02-22 10:49:11 AM,
3220,5 Corners Library,12,18,40.734961020009514,-74.0595030784607,In Service,1,6,5 Corners Library,,,,,,false,2020-02-22 10:46:54 AM,
3221,47 Ave & 31 St,14,27,40.743,-73.93561,In Service,1,13,47 Ave & 31 St,,,,,,false,2020-02-22 10:47:45 AM,
3225,Baldwin at Montgomery,5,14,40.7236589,-74.0641943,In Service,1,9,Baldwin at Montgomery,,,,,,false,2020-02-22 10:50:12 AM,
3226,W 82 St & Central Park West,44,45,40.78275,-73.97137,In Service,1,1,W 82 St & Central Park West,,,,,,false,2020-02-22 10:50:24 AM,
3231,E 67 St & Park Ave,34,39,40.76780080148132,-73.96592080593109,In Service,1,5,E 67 St & Park Ave,,,,,,false,2020-02-22 10:48:19 AM,
3232,Bond St & Fulton St,5,31,40.68962188790333,-73.98304268717766,In Service,1,25,Bond St & Fulton St,,,,,,false,2020-02-22 10:50:23 AM,
3233,E 48 St & 5 Ave,9,39,40.75724567911726,-73.97805914282799,In Service,1,30,E 48 St & 5 Ave,,,,,,false,2020-02-22 10:49:16 AM,
3235,E 41 St & Madison Ave,21,31,40.752165280621966,-73.97992193698882,In Service,1,3,E 41 St & Madison Ave,,,,,,false,2020-02-22 10:50:01 AM,
3236,W 42 St & Dyer Ave,16,33,40.75898481399634,-73.99379968643188,In Service,1,17,W 42 St & Dyer Ave,,,,,,false,2020-02-22 10:46:40 AM,
3241,Monroe St & Tompkins Ave,5,19,40.686203,-73.944694,In Service,1,13,Monroe St & Tompkins Ave,,,,,,false,2020-02-22 10:49:06 AM,
3242,Schermerhorn St & Court St,37,39,40.69102925677968,-73.99183362722397,In Service,1,2,Schermerhorn St & Court St,,,,,,false,2020-02-22 10:47:18 AM,
3243,E 58 St & 1 Ave (NE Corner),23,29,40.75892386377695,-73.96226227283478,In Service,1,6,E 58 St & 1 Ave (NE Corner),,,,,,false,2020-02-22 10:48:15 AM,
3244,University Pl & E 8 St,29,42,40.73143724085228,-73.99490341544151,In Service,1,11,University Pl & E 8 St,,,,,,false,2020-02-22 10:49:41 AM,
3246,Montague St & Clinton St,36,39,40.694281141397326,-73.99230033159256,In Service,1,3,Montague St & Clinton St,,,,,,false,2020-02-22 10:47:07 AM,
3249,Verona Pl & Fulton St,19,19,40.6803560840434,-73.9476791024208,In Service,1,0,Verona Pl & Fulton St,,,,,,false,2020-02-22 10:49:53 AM,
3255,8 Ave & W 31 St,9,19,40.7505853470215,-73.9946848154068,In Service,1,9,8 Ave & W 31 St,,,,,,false,2020-02-22 10:47:26 AM,
3256,Pier 40 - Hudson River Park,8,23,40.7277140777778,-74.01129573583603,In Service,1,14,Pier 40 - Hudson River Park,,,,,,false,2020-02-22 10:48:12 AM,
3259,9 Ave & W 28 St,2,27,40.74937024193277,-73.99923384189606,In Service,1,23,9 Ave & W 28 St,,,,,,false,2020-02-22 10:48:09 AM,
3260,Mercer St & Bleecker St,24,45,40.72706363348306,-73.99662137031554,In Service,1,20,Mercer St & Bleecker St,,,,,,false,2020-02-22 10:48:26 AM,
3263,Cooper Square & Astor Pl,29,59,40.72951496224949,-73.99075269699097,In Service,1,29,Cooper Square & Astor Pl,,,,,,false,2020-02-22 10:46:57 AM,
3267,Morris Canal,7,14,40.7124188237569,-74.03852552175522,In Service,1,7,Morris Canal,,,,,,false,2020-02-22 10:47:02 AM,
3268,Lafayette Park,6,14,40.71346382669195,-74.06285852193832,In Service,1,8,Lafayette Park,,,,,,false,2020-02-22 10:46:31 AM,
3269,Brunswick & 6th,4,14,40.72601172964625,-74.05038893222809,In Service,1,10,Brunswick & 6th,,,,,,false,2020-02-22 10:47:36 AM,
3270,Jersey & 6th St,3,14,40.72528910781132,-74.04557168483734,In Service,1,11,Jersey & 6th St,,,,,,false,2020-02-22 10:47:34 AM,
3272,Jersey & 3rd,12,14,40.72333158646436,-74.04595255851744,In Service,1,2,Jersey & 3rd,,,,,,false,2020-02-22 10:46:31 AM,
3273,Manila & 1st,9,18,40.721650724879986,-74.04288411140442,In Service,1,9,Manila & 1st,,,,,,false,2020-02-22 10:49:40 AM,
3275,Columbus Drive,11,14,40.71835519823214,-74.03891444206238,In Service,1,3,Columbus Drive,,,,,,false,2020-02-22 10:46:50 AM,
3276,Marin Light Rail,4,26,40.71458403535893,-74.04281705617905,In Service,1,22,Marin Light Rail,,,,,,false,2020-02-22 10:49:01 AM,
3277,Communipaw & Berry Lane,4,14,40.71435836870427,-74.06661093235016,In Service,1,9,Communipaw & Berry Lane,,,,,,false,2020-02-22 10:48:19 AM,
3278,Monmouth and 6th,7,14,40.72568548362901,-74.04879033565521,In Service,1,7,Monmouth and 6th,,,,,,false,2020-02-22 10:47:42 AM,
3279,Dixon Mills,8,18,40.721630142638354,-74.04996782541275,In Service,1,9,Dixon Mills,,,,,,false,2020-02-22 10:49:53 AM,
3280,Astor Place,6,14,40.71928220070702,-74.07126188278198,In Service,1,8,Astor Place,,,,,,false,2020-02-22 10:47:40 AM,
3281,Leonard Gordon Park,7,14,40.74590996631558,-74.0572714805603,In Service,1,6,Leonard Gordon Park,,,,,,false,2020-02-22 10:50:19 AM,
3282,5 Ave & E 88 St,16,38,40.78307,-73.95939,In Service,1,22,5 Ave & E 88 St,,,,,,false,2020-02-22 10:47:52 AM,
3283,W 89 St & Columbus Ave,31,47,40.7882213,-73.97041561,In Service,1,16,W 89 St & Columbus Ave,,,,,,false,2020-02-22 10:49:48 AM,
3284,E 88 St & Park Ave,34,38,40.781410700190015,-73.95595908164978,In Service,1,4,E 88 St & Park Ave,,,,,,false,2020-02-22 10:48:19 AM,
3285,W 87 St & Amsterdam Ave,43,43,40.78839,-73.9747,In Service,1,0,W 87 St & Amsterdam Ave,,,,,,false,2020-02-22 10:47:11 AM,
3286,E 89 St & 3 Ave,25,39,40.7806284,-73.9521667,In Service,1,14,E 89 St & 3 Ave,,,,,,false,2020-02-22 10:47:15 AM,
3287,W 87 St & West End Ave,45,47,40.789622,-73.97757,In Service,1,2,W 87 St & West End Ave,,,,,,false,2020-02-22 10:47:08 AM,
3288,E 88 St & 1 Ave,6,39,40.778301,-73.9488134,In Service,1,33,E 88 St & 1 Ave,,,,,,false,2020-02-22 10:46:37 AM,
3289,W 90 St & Amsterdam Ave,29,32,40.79017948095081,-73.97288918495178,In Service,1,3,W 90 St & Amsterdam Ave,,,,,,false,2020-02-22 10:47:36 AM,
3290,E 89 St & York Ave,15,35,40.7779453,-73.946041,In Service,1,20,E 89 St & York Ave,,,,,,false,2020-02-22 10:47:19 AM,
3292,5 Ave & E 93 St,37,43,40.7857851,-73.957481,In Service,1,6,5 Ave & E 93 St,,,,,,false,2020-02-22 10:46:50 AM,
3293,W 92 St & Broadway,15,24,40.7921,-73.9739,In Service,1,9,W 92 St & Broadway,,,,,,false,2020-02-22 10:48:07 AM,
3294,E 91 St & Park Ave,16,38,40.7835016,-73.955327,In Service,1,22,E 91 St & Park Ave,,,,,,false,2020-02-22 10:48:05 AM,
3295,Central Park W & W 96 St,54,59,40.79127,-73.964839,In Service,1,5,Central Park W & W 96 St,,,,,,false,2020-02-22 10:46:47 AM,
3296,E 93 St & 2 Ave,8,42,40.782454175279874,-73.9489196240902,In Service,1,34,E 93 St & 2 Ave,,,,,,false,2020-02-22 10:48:17 AM,
3297,6 St & 7 Ave,16,21,40.6686627,-73.97988067,In Service,1,4,6 St & 7 Ave,,,,,,false,2020-02-22 10:49:38 AM,
3298,Warren St & Court St,12,23,40.686371,-73.99383324,In Service,1,11,Warren St & Court St,,,,,,false,2020-02-22 10:50:05 AM,
3299,E 98 St & Park Ave,21,25,40.78813,-73.95206,In Service,1,4,E 98 St & Park Ave,,,,,,false,2020-02-22 10:48:21 AM,
3300,Prospect Park West & 8 St,19,25,40.66514681533792,-73.97637605667114,In Service,1,6,Prospect Park West & 8 St,,,,,,false,2020-02-22 10:48:25 AM,
3301,Columbus Ave & W 95 St,16,39,40.7919557,-73.968087,In Service,1,22,Columbus Ave & W 95 St,,,,,,false,2020-02-22 10:49:57 AM,
3302,Columbus Ave & W 103 St,22,22,40.7969347,-73.9643412291,In Service,1,0,Columbus Ave & W 103 St,,,,,,false,2020-02-22 10:48:44 AM,
3303,Butler St & Court St,4,25,40.6849894,-73.99440329,In Service,1,21,Butler St & Court St,,,,,,false,2020-02-22 10:47:28 AM,
3304,6 Ave & 9 St,25,27,40.668127,-73.98377641,In Service,1,1,6 Ave & 9 St,,,,,,false,2020-02-22 10:48:45 AM,
3305,E 91 St & 2 Ave,11,39,40.78112229934166,-73.94965589046478,In Service,1,28,E 91 St & 2 Ave,,,,,,false,2020-02-22 10:47:24 AM,
3306,10 St & 7 Ave,21,23,40.6662078,-73.98199886,In Service,1,2,10 St & 7 Ave,,,,,,false,2020-02-22 10:49:21 AM,
3307,West End Ave & W 94 St,23,31,40.7941654,-73.974124,In Service,1,8,West End Ave & W 94 St,,,,,,false,2020-02-22 10:49:41 AM,
3308,Kane St & Clinton St,16,27,40.6861758,-73.99645295,In Service,1,10,Kane St & Clinton St,,,,,,false,2020-02-22 10:49:27 AM,
3309,E 97 St & 3 Ave,29,30,40.7859201,-73.94860294,In Service,1,1,E 97 St & 3 Ave,,,,,,false,2020-02-22 10:49:08 AM,
3310,14 St & 7 Ave,19,24,40.663779,-73.98396846,In Service,1,5,14 St & 7 Ave,,,,,,false,2020-02-22 10:46:42 AM,
3311,Columbia St & Kane St,1,21,40.68763155,-74.0016256,In Service,1,19,Columbia St & Kane St,,,,,,false,2020-02-22 10:48:58 AM,
3312,1 Ave & E 94 St,14,39,40.7817212,-73.94594,In Service,1,25,1 Ave & E 94 St,,,,,,false,2020-02-22 10:49:26 AM,
3313,6 Ave & 12 St,28,29,40.6663181,-73.9854617,In Service,1,1,6 Ave & 12 St,,,,,,false,2020-02-22 10:46:43 AM,
3314,W 95 St & Broadway,10,32,40.7937704,-73.971888,In Service,1,22,W 95 St & Broadway,,,,,,false,2020-02-22 10:46:56 AM,
3315,Henry St & Degraw St,11,23,40.6847514,-73.99917254,In Service,1,12,Henry St & Degraw St,,,,,,false,2020-02-22 10:49:14 AM,
3317,10 St & 5 Ave,8,24,40.6686273,-73.98700053,In Service,1,16,10 St & 5 Ave,,,,,,false,2020-02-22 10:47:42 AM,
3318,2 Ave & E 96 St,3,39,40.7839636,-73.9471673,In Service,1,35,2 Ave & E 96 St,,,,,,false,2020-02-22 10:47:37 AM,
3319,14 St & 5 Ave,20,21,40.666287,-73.98895053,In Service,1,1,14 St & 5 Ave,,,,,,false,2020-02-22 10:47:39 AM,
3320,Central Park West & W 100 St,42,49,40.79406660818552,-73.96286845207214,In Service,1,6,Central Park West & W 100 St,,,,,,false,2020-02-22 10:50:16 AM,
3321,Clinton St & Union St,24,25,40.6831164,-73.99785267,In Service,1,1,Clinton St & Union St,,,,,,false,2020-02-22 10:47:21 AM,
3322,12 St & 4 Ave,2,25,40.668603,-73.9904394,In Service,1,23,12 St & 4 Ave,,,,,,false,2020-02-22 10:49:24 AM,
3323,W 106 St & Central Park West,26,59,40.7981856,-73.9605909006,In Service,1,32,W 106 St & Central Park West,,,,,,false,2020-02-22 10:49:36 AM,
3324,3 Ave & 14 St,2,25,40.6685455,-73.99333264,In Service,1,22,3 Ave & 14 St,,,,,,false,2020-02-22 10:48:16 AM,
3325,E 95 St & 3 Ave,31,31,40.7849032,-73.950503,In Service,1,0,E 95 St & 3 Ave,,,,,,false,2020-02-22 10:46:27 AM,
3326,Clinton St & Centre St,5,21,40.67434,-74.00194698,In Service,1,15,Clinton St & Centre St,,,,,,false,2020-02-22 10:49:12 AM,
3327,3 Ave & E 100 St,1,27,40.7877214,-73.94728331,In Service,1,24,3 Ave & E 100 St,,,,,,false,2020-02-22 10:49:01 AM,
3328,W 100 St & Manhattan Ave,32,39,40.795,-73.9645,In Service,1,7,W 100 St & Manhattan Ave,,,,,,false,2020-02-22 10:48:04 AM,
3329,Degraw St & Smith St,13,27,40.6829151,-73.99318208,In Service,1,14,Degraw St & Smith St,,,,,,false,2020-02-22 10:50:18 AM,
3330,Henry St & Bay St,6,19,40.6725058,-74.00494695,In Service,1,13,Henry St & Bay St,,,,,,false,2020-02-22 10:47:55 AM,
3331,Riverside Dr & W 104 St,7,39,40.8013434,-73.9711457439,In Service,1,31,Riverside Dr & W 104 St,,,,,,false,2020-02-22 10:47:26 AM,
3332,Degraw St & Hoyt St,10,19,40.681990442707026,-73.99079024791718,In Service,1,7,Degraw St & Hoyt St,,,,,,false,2020-02-22 10:50:23 AM,
3333,Columbia St & Lorraine St,5,21,40.6747055,-74.0075572,In Service,1,14,Columbia St & Lorraine St,,,,,,false,2020-02-22 10:50:18 AM,
3335,Union St & 4 Ave,6,28,40.6772744,-73.98282002,In Service,1,22,Union St & 4 Ave,,,,,,false,2020-02-22 10:50:06 AM,
3336,E 97 St & Madison Ave,38,41,40.787801,-73.953559,In Service,1,3,E 97 St & Madison Ave,,,,,,false,2020-02-22 10:47:20 AM,
3337,Dwight St & Van Dyke St,3,23,40.67363551341504,-74.01195555925369,In Service,1,20,Dwight St & Van Dyke St,,,,,,false,2020-02-22 10:49:38 AM,
3338,2 Ave & E 99 St,22,31,40.7862586,-73.94552579,In Service,1,9,2 Ave & E 99 St,,,,,,false,2020-02-22 10:49:19 AM,
3339,Berkeley Pl & 6 Ave,14,23,40.6765304,-73.97846879,In Service,1,9,Berkeley Pl & 6 Ave,,,,,,false,2020-02-22 10:46:31 AM,
3340,Wolcott St & Dwight St,2,21,40.6753274,-74.0100698,In Service,1,19,Wolcott St & Dwight St,,,,,,false,2020-02-22 10:49:46 AM,
3341,Central Park West & W 102 St,35,41,40.795346,-73.96186,In Service,1,5,Central Park West & W 102 St,,,,,,false,2020-02-22 10:50:04 AM,
3342,Pioneer St & Richards St,1,23,40.6777748,-74.0094613,In Service,1,22,Pioneer St & Richards St,,,,,,false,2020-02-22 10:47:31 AM,
3343,W 107 St & Columbus Ave,21,23,40.7997568,-73.9621128676,In Service,1,1,W 107 St & Columbus Ave,,,,,,false,2020-02-22 10:49:21 AM,
3344,Pioneer St & Van Brunt St,0,19,40.679043,-74.011169,In Service,1,19,Pioneer St & Van Brunt St,,,,,,false,2020-02-22 10:47:01 AM,
3345,Madison Ave & E 99 St,31,35,40.78948541553215,-73.95242929458618,In Service,1,4,Madison Ave & E 99 St,,,,,,false,2020-02-22 10:48:39 AM,
3346,Berkeley Pl & 7 Ave,18,29,40.675146838709786,-73.97523209452629,In Service,1,10,Berkeley Pl & 7 Ave,,,,,,false,2020-02-22 10:49:22 AM,
3347,Van Brunt St & Wolcott St,4,21,40.6773429,-74.01275056,In Service,1,17,Van Brunt St & Wolcott St,,,,,,false,2020-02-22 10:47:25 AM,
3348,Coffey St & Conover St,6,19,40.677236,-74.015665,In Service,1,12,Coffey St & Conover St,,,,,,false,2020-02-22 10:47:44 AM,
3349,Grand Army Plaza & Plaza St West,15,30,40.6729679,-73.97087984,In Service,1,15,Grand Army Plaza & Plaza St West,,,,,,false,2020-02-22 10:48:39 AM,
3350,W 100 St & Broadway,32,39,40.7973721,-73.97041192,In Service,1,7,W 100 St & Broadway,,,,,,false,2020-02-22 10:48:51 AM,
3351,E 102 St & 1 Ave,21,25,40.7869946,-73.94164802,In Service,1,4,E 102 St & 1 Ave,,,,,,false,2020-02-22 10:47:50 AM,
3352,Sigourney St & Columbia St,7,21,40.67267243410948,-74.0087952464819,In Service,1,14,Sigourney St & Columbia St,,,,,,false,2020-02-22 10:48:37 AM,
3354,3 St & Prospect Park West,23,31,40.668132,-73.97363831,In Service,1,8,3 St & Prospect Park West,,,,,,false,2020-02-22 10:47:42 AM,
3355,E 66 St & Madison Ave,20,25,40.76800889305947,-73.96845281124115,In Service,1,5,E 66 St & Madison Ave,,,,,,false,2020-02-22 10:48:53 AM,
3356,Amsterdam Ave & W 66 St,18,21,40.7746671,-73.98470567,In Service,1,3,Amsterdam Ave & W 66 St,,,,,,false,2020-02-22 10:50:08 AM,
3357,W 106 St & Amsterdam Ave,35,35,40.8008363,-73.9664492472,In Service,1,0,W 106 St & Amsterdam Ave,,,,,,false,2020-02-22 10:48:23 AM,
3358,Garfield Pl & 8 Ave,25,25,40.6711978,-73.97484126,In Service,1,0,Garfield Pl & 8 Ave,,,,,,false,2020-02-22 10:46:59 AM,
3359,E 68 St & Madison Ave,41,41,40.7691572,-73.96703464,In Service,1,0,E 68 St & Madison Ave,,,,,,false,2020-02-22 10:48:24 AM,
3360,Amsterdam Ave & W 79 St,8,25,40.7829391,-73.9786517,In Service,1,17,Amsterdam Ave & W 79 St,,,,,,false,2020-02-22 10:46:55 AM,
3361,Carroll St & 6 Ave,12,23,40.6740886,-73.9787282,In Service,1,11,Carroll St & 6 Ave,,,,,,false,2020-02-22 10:48:02 AM,
3362,Madison Ave & E 82 St,28,34,40.7781314,-73.96069399,In Service,1,6,Madison Ave & E 82 St,,,,,,false,2020-02-22 10:48:05 AM,
3363,E 102 St & Park Ave,8,33,40.7904828,-73.95033068,In Service,1,25,E 102 St & Park Ave,,,,,,false,2020-02-22 10:48:39 AM,
3364,Carroll St & 5 Ave,11,27,40.6751622,-73.9814832,In Service,1,16,Carroll St & 5 Ave,,,,,,false,2020-02-22 10:48:54 AM,
3365,3 St & 7 Ave,27,27,40.6703837,-73.97839676,In Service,1,0,3 St & 7 Ave,,,,,,false,2020-02-22 10:49:03 AM,
3366,West End Ave & W 107 St,30,31,40.8021174,-73.9681805305,In Service,1,1,West End Ave & W 107 St,,,,,,false,2020-02-22 10:46:33 AM,
3367,5 Ave & E 103 St,17,39,40.7922553,-73.95249933,In Service,1,21,5 Ave & E 103 St,,,,,,false,2020-02-22 10:50:19 AM,
3368,5 Ave & 3 St,22,30,40.6728155,-73.98352355,In Service,1,8,5 Ave & 3 St,,,,,,false,2020-02-22 10:46:48 AM,
3369,E 82 St & East End Ave,16,29,40.7724607,-73.9468208,In Service,1,11,E 82 St & East End Ave,,,,,,false,2020-02-22 10:50:09 AM,
3370,E 78 St & 2 Ave,21,25,40.7727966,-73.95577801,In Service,1,3,E 78 St & 2 Ave,,,,,,false,2020-02-22 10:48:11 AM,
3372,E 74 St & 1 Ave,35,39,40.7689738,-73.95482273,In Service,1,4,E 74 St & 1 Ave,,,,,,false,2020-02-22 10:50:19 AM,
3373,3 St & 3 Ave,4,27,40.6750705,-73.98775226,In Service,1,23,3 St & 3 Ave,,,,,,false,2020-02-22 10:48:44 AM,
3374,Central Park North & Adam Clayton Powell Blvd,15,36,40.799484,-73.955613,In Service,1,20,Central Park North & Adam Clayton Powell Blvd,,,,,,false,2020-02-22 10:50:14 AM,
3375,3 Ave & E 72 St,27,35,40.7699426,-73.96060712,In Service,1,7,3 Ave & E 72 St,,,,,,false,2020-02-22 10:46:43 AM,
3376,E 65 St & 2 Ave,33,39,40.76471851944339,-73.96222069859505,In Service,1,6,E 65 St & 2 Ave,,,,,,false,2020-02-22 10:47:34 AM,
3377,Carroll St & Bond St,22,25,40.6786115,-73.99037292,In Service,1,3,Carroll St & Bond St,,,,,,false,2020-02-22 10:47:55 AM,
3378,E 76 St & Park Ave,5,28,40.773763,-73.96222088,In Service,1,23,E 76 St & Park Ave,,,,,,false,2020-02-22 10:49:28 AM,
3379,E 103 St & Lexington Ave,1,35,40.7903051,-73.94755757,In Service,1,34,E 103 St & Lexington Ave,,,,,,false,2020-02-22 10:49:38 AM,
3381,3 St & Hoyt St,12,21,40.6777287,-73.99364123,In Service,1,9,3 St & Hoyt St,,,,,,false,2020-02-22 10:47:47 AM,
